,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15
TCGA-A7-A26G-01,-0.4718738411835803,-1.956270865803167,4.214157726884571,-0.9420504906819218,0.14049557810253258,-2.5357689113433746,-1.6660440673665473,-0.35552517545392576,-0.5202712946058141,-1.9524559898989187,0.5385762764352007,-0.08979683172520679,-0.18630526838407363,0.40556147994516006,0.8906755153113739
TCGA-A7-A26H-01,2.068162635932301,4.331147369829339,3.265235488656042,2.4834813091377548,2.866115127747766,-1.352303405504243,0.5543983189792225,0.4160166899929896,0.23441359631868552,-1.1842370839347243,0.04802161841961959,1.5543415690236941,-1.1403108012005325,-0.8907549636488766,-1.2578714901342547
TCGA-A7-A26I-01,6.60358360890831,1.5431330096102855,0.4080955952072306,-3.9391145577066613,-1.4213782564146367,3.0348391757605846,-1.2532818295918815,0.7915856526920005,0.20738236721436418,-4.207114837559229,-0.506008816182728,0.6166880710679906,1.425677503891044,-1.4927985232361358,-0.02722681788681918
TCGA-A7-A26J-01,2.315803112327462,3.2146130652363625,1.3380065280086788,-0.39449370484298135,0.927233051937117,-2.433051901471257,0.22687718899290577,-0.16833335403825256,-0.6762721517714304,-2.88571984045984,0.9106372113980772,2.3481112830348354,-0.00573577513737425,-1.968016529102162,0.2721133034611466
TCGA-A7-A2KD-01,-1.019168973177807,0.31099904402552275,4.505634145570408,0.9514225580575889,0.23311337797366805,-2.581145630313209,1.414609560227946,-0.2204415532363915,-0.39705503229482997,-0.5204259822323904,1.6280317031015696,0.3192756846184722,-1.2365023109494988,-1.0500585877953454,0.2541181806287822
TCGA-A7-A3RF-01,-1.68866068380652,2.1068016382548116,-0.8692276575881545,-1.3711949968231774,0.1890949020917284,-0.11579306006994013,2.4494765710903312,0.29724246763266116,-0.26461983224810137,-1.4134823032178105,0.3191004192823734,2.404042803813914,-1.7240907335023512,-1.996518160179504,-0.2731301235956697
TCGA-A7-A425-01,2.190193665963125,3.486187744352074,1.9020800737363077,0.22909877581303745,-0.4715251066081575,-0.26085106267002683,0.6412797128741501,2.9372809368616917,0.7944356791783932,1.0031636182598562,1.7401820464564575,0.3900438926978558,-0.5214795607377872,-0.2632630757511816,-0.9689365720098461
TCGA-A7-A4SD-01,2.757487452701555,0.8514046053643005,1.6606615649481273,0.284425707415293,-1.1113967392658548,3.109565054209119,0.4163240549147396,1.6679368533731027,1.965694534213011,-1.5871664107134622,1.5863078183678214,-0.14623605535420534,-0.3548190514527156,-1.197162988854509,-0.5635392549136983
TCGA-A7-A4SE-01,6.869319072777599,1.7372194091551656,4.068483910023656,-1.550266387110418,0.2730013943407858,-1.8770419927188726,-0.4177064952773948,0.3272258771070693,0.5294288734818101,1.2266856465524025,0.4808427919545791,-1.5870076781603022,1.108824474319924,0.019382900270669138,-0.5877170300010287
TCGA-A7-A56D-01,3.0593838694029962,0.8408551217535669,-7.486086305500054,0.8687258304633378,2.618324243048466,-1.861941982212515,-0.06490763645542273,2.6320035100165984,6.7263009787119845,2.109899770957928,0.6179989670763384,2.4558317726079637,-0.1742811997510965,-0.5273424121136965,-0.13936721793365087
TCGA-A7-A5ZV-01,3.166870266737604,-0.3892591918530755,0.02308895806487758,-1.9465216837928982,-0.7896388624808037,0.8100658837307623,-0.019377468766543893,-1.0020742690616282,-0.11627654561805235,0.4927301505044303,1.7372066876151275,0.39169328712713836,-0.482527157021151,-0.7905813490618623,-0.5011629049385906
TCGA-A7-A5ZW-01,-1.9426088435736237,3.130507988950083,3.1256067526322293,1.1919484023984455,0.044046736217840804,1.9214083173136913,0.49473853316970035,4.997908172725804,0.9020768449557408,-0.8060163112473295,1.6160545478000246,1.3148435615275849,0.7763230140468529,-0.2983780681959977,-3.1654363777116994
TCGA-A7-A5ZX-01,1.5642850608295353,5.8490061490112,2.5229415862126183,1.808068074010008,1.287519158173658,0.2566709584345624,2.1678498708687775,3.6013918151638227,1.2110404287159884,1.6269598281734392,0.5800587243516685,1.7067630084991114,0.01927218625210458,-0.09455825185577117,-0.7438658251244631
TCGA-A7-A6VV-01,6.430166789697565,3.4391501847405666,2.4805044815228414,0.7776522550775767,2.1967397711164676,-0.9242068163520366,0.005828564037449829,-0.24188893881530407,1.5653988071632632,-0.4962065939544848,0.20819948082517728,-0.707608000050008,0.6123188485478577,0.17380647783559292,-1.0866904525415735
TCGA-A7-A6VW-01,3.296159099959972,-0.5047283201180155,-1.4236880073158562,-0.5665477221562107,2.032692398179072,-1.409051111613951,0.2943316922415906,-0.24833410488651098,3.1548441013501103,-0.07959298428354647,-0.019750642072496775,-0.9197727679897079,-0.2249199127961053,-1.2364013019189337,-0.03843772201242296
TCGA-A7-A6VX-01,2.508869020727591,2.711192737143891,2.401212786738854,1.6912597991619929,2.600438505837738,-1.214388689789394,2.3667681876274265,-0.5819128619485503,-0.12250542783180107,-0.08218713531213918,1.1956965602988074,1.242928250771008,-0.6345892097694262,-0.7772464570919337,-0.6284312494303701
TCGA-A7-A6VY-01,6.83819509225886,1.9859620949472074,0.966061308592282,0.24306294682995438,1.7095802955087793,-1.0739454357986706,0.1887522462390311,-0.2565461435634689,2.1379253297759924,-0.02951581193539178,0.3401614291823285,-0.8106239487374128,0.370088390197461,-0.14482992869094274,-1.104387242953332
TCGA-A8-A075-01,-0.49811184556058485,-1.6419628183293913,2.986185534908893,-0.10729015049194907,-0.27433598753967564,-2.6811078760441456,0.11559978570659592,-0.9450612620700924,-0.11193626279501885,-2.406707581849374,1.5126759881175316,1.4046620917192254,-0.88802857838819,-1.21559839856634,0.8190555219346706
TCGA-AA-3489-01,-0.547123001058415,-1.833449439295779,2.9414990180830065,2.1693076181575486,-0.05999202230054885,0.6607471434062165,-1.40206691441467,1.9311986247229411,-1.2315785692278982,0.5055813212029803,0.5611110211954715,-1.5964196479019417,-0.03408548235509046,1.260711326952009,0.47545174153581354
TCGA-AA-3492-01,2.444305406013032,-11.493042812815533,-3.36810504964403,10.565593110836856,2.6835997073577125,4.031536159469115,2.1897753330779794,0.17553649769325694,-1.8635166543954922,1.4584214624052012,-2.0722310184717077,3.0163305889237435,-0.02530645601963,2.3414021115064556,1.0125795833382696
TCGA-AA-3502-01,-0.7243552810633737,-1.6937982814789576,-4.053499807269141,4.141708438489177,0.45206313706932416,4.349379715554342,3.912471736119954,0.8487265292670491,-2.990731470996417,-1.0584090794057062,1.3924661250100874,-3.9934774916207267,0.9290622063920905,0.7223447548581089,1.1968430758027317
TCGA-AA-3506-01,-0.4787684595274324,-2.0856327967065313,-0.8877790639105481,3.2666199236865614,4.336973035579997,0.17575528491453743,-1.0366315102718966,-0.9084248979474409,-2.5346748504150884,0.7683174795150928,-0.13319198678260855,-3.466250132123592,0.568484607684574,-0.07674756956183576,1.3857149245461207
TCGA-AA-3511-01,-0.400422901912148,-3.135958433048894,-0.30402709162568464,0.7849509742558994,-1.0401426196378434,3.5291879929748182,0.3627714829230932,1.4149579382975979,-2.3852724261540508,0.16774317579508874,0.15966417127605165,-3.614419595954503,0.6094140159924443,-0.07260575419271359,1.1596796830498957
TCGA-AA-3655-01,-0.551052999917353,-2.1332954886426614,0.015727560300476704,2.9257829262772894,0.8498744570174391,1.6435420053441174,0.6210700600124537,0.19054909342586457,-2.2889338164659927,0.31288066011830695,0.3585936347891911,-4.89878601171604,0.14476649124084037,-0.39586825847615853,0.8664630955173757
TCGA-AA-3660-01,-0.16818539252435274,-2.849737557014219,-0.8754424852272075,3.376498168681497,2.3701248378503026,-1.0075486824629345,0.8958192225207826,0.53303251609388,-2.2859580061612688,0.9013156608895498,-0.4533337772865637,-3.9844841909021893,-0.12088866081332382,0.6815133366268668,-0.13133043279607337
TCGA-AA-3663-01,2.4815126581670737,-12.503932198842179,-4.223774979734478,8.231347572034652,2.033670364685889,6.883515631478562,2.690981812924085,-0.6158577502207553,-3.682123227805786,0.32840501441017195,-1.6392031000250376,1.4568071779294536,0.9480728672122789,1.9083326483589873,1.905171635875406
TCGA-AA-3713-01,0.9690906873910147,-7.35299934252431,0.5954272121699579,6.521807950431733,1.2491128510534473,5.722569152168861,2.041804474142846,0.06627274165563694,-3.370748778876923,-0.6313248253190253,-0.46966772330205586,-0.9062621005619483,0.21242642473772447,1.666087550639227,0.8767157865371632
TCGA-AA-A01P-01,0.6822101218743797,-5.8078211407163565,-0.6235483241071692,5.943929327517928,1.596551110319146,2.3110423377002856,-1.0310307930008884,1.340419547008051,-0.3611865362287002,1.0880161934446084,-0.23780576647552243,0.4481965426727336,-0.04378731901036352,1.7884081244956258,0.7056042710073879
TCGA-AC-A23C-01,-0.8939536486241355,-0.4306672896968053,4.137812247958033,0.12064737709085646,-1.9290150758432274,-0.8502012994193229,0.5862388894099794,1.2709657339656901,-0.9973945393197354,-1.8578652682186723,2.094774297329615,2.443949417880856,-0.7290217791501805,-1.5364006523953606,0.7518245159866457
TCGA-AC-A23E-01,2.282456344059389,2.455154288077787,3.486906383814307,-2.0074544160111367,-2.2111287028024127,2.015621409858567,-0.3868408778011964,2.1189631375985667,-0.060076398026883186,-2.3069698701230408,1.3965664252231047,2.229892561692988,0.13422289156017667,-2.29616591942123,0.16815752893189986
TCGA-AC-A23H-01,4.436892445148346,-16.897895669350934,1.4569721463385334,9.64225232684395,2.7911042765538308,-1.6153824269258799,4.11952959171769,-3.2728350077301753,-2.1469293875893514,1.6255510357248828,-2.712299245857633,11.746404626280228,0.453518463969487,1.8930191513337604,-1.6457796725890763
TCGA-AC-A2B8-01,-0.9373733033232912,0.5120384671565504,4.982468855246839,1.0590594920685479,2.0681630446917088,-4.70987035047251,-0.5497540847379281,-1.1793461183025327,-0.50648243118692,-0.013209018409799154,0.45707901568548825,1.2049349273908716,1.1676101963464247,-1.3338961567152054,-1.9234024882935623
TCGA-AC-A2BK-01,6.334003962749122,3.123708229751457,1.0672619512615942,-0.6144932474115568,0.46119553896395266,2.177350086665143,3.0182933117248756,-3.1942346230113716,-0.3814171100872196,-2.2473790177222415,0.8439347818115123,-1.564074919912429,0.9030182771290919,0.5247591825382482,-1.106415879380922
TCGA-AC-A2BM-01,2.074473534305804,3.8859806172304663,2.7679347310138285,0.10908972924916001,-0.3717083808070117,0.01230635743723372,1.5266478359552618,1.150018814846597,-0.9397756508459743,-1.4185043312961836,1.316002370993903,1.690316095056414,-1.172638311098118,-0.7195242363460966,-1.3234064249385926
TCGA-AC-A2FB-01,-1.3213426677411992,0.9668619091586784,3.9729747154668784,-0.2841799864950198,-1.7297883642803162,-0.8751862632489102,-0.7687453918097037,2.051507333987398,-0.4894300253844989,-1.4473475157662379,1.0922190209739564,0.9061092389141427,-0.6962987610804425,0.3483692202610699,0.07478898439039273
TCGA-AC-A2FF-01,-1.5512780651761924,1.8648762131461203,4.6586500938395625,0.7053590622415481,-0.8138073468509737,-0.5262485745707651,-1.1143404823302798,2.1698400593258103,-0.18404339558103122,-1.679178193451761,0.8571041496567771,1.7401598970433738,-1.0788551236373205,-0.08472590910293494,-0.1561139585288449
TCGA-AC-A2FG-01,1.9395888497172444,4.4540184484032,3.500199452318561,1.2271845195581983,-0.7513395035801856,-0.09050902030588251,1.3595004292102162,1.856943449998041,-0.3583235735410809,-1.0138234254227905,0.14170994521120264,2.333083674202683,-0.21993114580078782,-1.197510238206696,-0.5384479983814181
TCGA-AC-A2FK-01,-1.9523335625875653,3.2804596598762683,4.575423306297605,0.7541046123184274,-0.658450658837821,-0.6901340761542734,0.12440793630847638,3.668349689755107,-0.7744864072523591,0.1741829333479622,-1.2235792763614497,-0.010797375721429693,-0.7817346492892276,1.7304511419234914,-0.7919034671178353
TCGA-AC-A2FO-01,-1.544395811073404,2.3400662090491275,4.127599623672,1.4970733992394623,0.08616854457239531,-3.0370223682968995,0.11140829292169308,1.6171224487406621,-0.3060933300542414,-0.8120577234580046,0.27887542596595943,0.6300421502927473,-1.0356518398343078,1.4306191120224014,-0.49894231461173527
TCGA-AC-A3HN-01,-1.7680915599419038,2.954491293373667,4.448062413350724,2.1833985517964805,0.4751201822963944,-0.1773690336367184,-0.14779115159355508,2.7969246880039513,0.27580097978862034,-0.2593614669858438,1.6210383808174587,0.4915237660318949,-0.34457637943687547,-0.5979571532844025,-3.948943260431353
TCGA-AC-A3OD-01,-5.041702635275418,-0.2520907203965859,-2.613320238994704,0.6451815135765712,0.243770297793799,-0.981919388111404,-0.9496293410483523,2.420983044197954,-0.151426012729019,-4.405336692652749,0.510359419156638,2.9168433096843196,1.3596690571153707,-0.7202265231469268,-5.248279773849107
TCGA-AC-A3QP-01,-1.5096789916730298,2.0735178756623673,-0.43043104730205334,-0.35724964743389026,-0.37225229682117117,-3.2509383953785225,-0.5636572549672806,1.6653946881040635,2.0661388574311035,1.5775109455581275,-0.2973627384391452,2.265482856590466,-0.8288791959419757,-0.5385848229345731,0.20122925892597673
TCGA-AC-A3QQ-01,2.578832914422615,1.9784881715138678,-2.398022627658519,-0.8879298959621648,-0.1367331392091406,-0.18334145814793196,-0.033345078347564214,2.396767635611628,0.5768734172683413,-1.4743086995523644,0.2969418718415581,2.5302636215528262,-0.105161559635406,-0.6885655091419332,-0.2216297793210871
TCGA-AC-A3W5-01,3.1201224875736893,0.469065527823508,2.368762584518362,-0.48750273752040046,-0.6778369911699996,-2.618561619461868,-0.5951792936050289,0.5833498760132396,0.43992466721451173,0.6124981575516938,0.9632016050226481,0.45019678316371836,-0.2256008015111206,0.16033508619079917,-0.40584818247126925
TCGA-AC-A3YI-01,-1.2869529135388125,1.503833505373057,2.6115491687205905,0.7114438776731654,1.2013826254270792,-5.094406313665493,-1.3705554037118313,0.4475708377855074,0.7553080477689897,1.8949134932175906,-1.369561909813588,-0.5017476574612357,-0.3149904238071593,0.21328142355036966,0.4252823918405161
TCGA-AC-A3YJ-01,2.09957760469514,3.734768229620272,-1.654466674354834,-0.7391803618264143,-0.503885264882536,0.04998031000378818,1.5564116620959227,0.9629051109464662,0.8736861031720256,-0.43289430765673254,0.4767436658880479,2.694616294930209,-1.0248555217326691,-1.252118371663715,-1.1085840498530635
TCGA-AC-A4ZE-01,-1.556551357636711,2.172284893537562,2.374881924113465,1.4660659337680826,-0.3092316447543925,-0.28488960217456505,2.1711614167360516,0.9958539383940205,-1.4850350856945886,-1.3205171209334279,2.8329225196446335,1.3250394335980948,-0.06860795413829925,-1.9597509477578565,-3.1697757127875876
TCGA-AC-A5EH-01,-4.238737533235374,-2.9705387726239083,1.822780452818021,0.7813216125415321,0.9810542172036124,-3.0257714453030324,0.2529051743973836,1.0865012004617032,0.9387916935432802,-0.008088043544715083,1.7858303027363795,1.118873438909522,0.5276093232081823,-1.1360983422345472,-1.0805889253452374
TCGA-AC-A5XS-01,3.5668961832068096,-1.061712942486121,0.8283783096799338,1.7508348776527711,-1.2865072913865283,0.1865986660448106,0.5807236516865212,2.218654197240548,0.8801267575480507,1.1562203200623578,1.2709445139020625,3.2524098193335735,-0.09464232661433071,0.23014110143546748,-0.20591273071871338
TCGA-AC-A5XU-01,-1.2301251329439076,0.7406781486381943,2.4821542196906763,-0.41545655667441084,-0.10877899309989661,-0.48636189942300007,1.5843343438994875,1.977180208600326,0.9473888828366519,-0.7177799767168042,1.3809406433400657,1.4391487129574827,-1.6095130992122813,-0.3277484961870348,-1.1927483893565782
TCGA-AC-A62V-01,-1.2891623303188697,0.3201983738136073,-2.661554223292448,-1.4993304611030107,-0.5598808361998936,2.231726512887156,1.1678918800178013,3.0038136962955835,1.7373959486328312,0.28798592037941645,2.151978138048519,0.6572540680942911,-1.6783519341987834,-0.9505547111582113,-0.5478707828313002
TCGA-AC-A62X-01,2.553005071178078,1.453746054102366,-1.700561958231045,-0.5697040399035982,-0.1287960188693766,3.3905653920394463,2.6915240487443315,0.9494519877192945,1.2364727918658767,-2.1475672025899697,1.371849889389341,-0.27410721841173374,-0.1553579060017127,-0.5854182861359115,-0.5300346072652804
TCGA-AC-A62Y-01,2.2987740512712036,3.0404160314771516,1.5592002449895932,-0.2037998839481971,-0.6107195216927073,-0.032008917988136855,0.038225753429967195,1.461491702655997,0.11908463960849366,-0.5484257319124342,1.9426269359356945,2.1281051950102854,-0.20339332536514823,-0.8351663366317208,-0.3356197421811257
TCGA-AC-A6IV-01,2.0309950105119743,4.004614735139382,4.229237394529391,0.9873962076668664,0.20378291468645168,0.37552854728791346,-0.8645480649882816,2.235921512032722,0.5225156455831254,0.38757977245914677,1.148823482882341,0.37068594250690456,-0.7360975241441527,0.18126508701739358,-1.3126832759174876
TCGA-AC-A6IW-01,6.674495799320991,1.7178869661835312,-0.2970118641518897,-0.5391718818169307,-1.1081338822149336,3.8176629325561677,-0.3854802258947632,0.698651971801669,1.3343227401450513,-1.2858077717071377,1.7396232563660141,-0.24487778357623263,0.47846153061450114,-0.6858717640629727,-1.0679178729758738
TCGA-AC-A6IX-01,5.833718583542532,5.254158247746999,4.23046200459188,-0.27352204108771194,-0.3573406263301712,0.40454735109616946,-0.3467051151597714,2.0239666486582486,-0.03064707982004974,-0.04987611999588161,0.4388797225864046,0.8040736253830828,0.37801650202582415,-0.28565807074221017,-0.7323921249697721
TCGA-AC-A7VB-01,-1.2443606700106362,1.0504100580399927,0.27961161945968316,-0.8313534294517584,0.7183470497463391,-3.0239015259822635,2.7351597980954137,-0.1961832230219878,-0.9415392081215883,-2.1769454043528205,1.86252690256229,1.1204907704308082,-2.1937941363412428,-1.2380684082461593,-0.44704733707708094
TCGA-AC-A8OP-01,2.439581571920117,3.1310542680067535,2.1982184749632383,2.5892848119154617,2.038497961057889,-1.6602978903586174,0.6365457625581841,1.0205836151426364,-0.3967704070098318,-0.16773282076091095,1.0448327236043276,1.1626039617404267,-0.5848854352096136,0.4717362442724249,-0.929228515664678
TCGA-AD-5900-01,1.8021830986339595,-9.942912856380289,-0.7204681283849068,7.4074211660517175,0.7290847424044941,5.491071096078644,1.276554191353533,1.6627224230161213,-1.393730574592484,1.1118036162086908,-1.2358007158603574,1.836311494848664,0.3597258995066935,2.1173296779141797,1.1627268572651959
TCGA-AD-6548-01,0.18096252061778012,-4.677071971166844,0.5350108375566174,1.641213064056397,0.0943718026239295,1.2009143935670212,-0.529763595586403,0.49806389524575684,-1.9644087724592783,0.1988288131330493,0.3622090039074662,-2.7568889384182595,0.3296139646818528,-0.3280669781900922,1.413274428734625
TCGA-AD-6888-01,3.9925327028694797,-2.7840164867760584,-4.0701353726419915,0.2441810995834135,1.7943639622175194,-3.536256806386819,2.2835643282324973,-1.9937525963062053,-2.836379293466611,2.1988009808509696,-1.0057338668614515,-4.971944354178297,1.497811691719036,-0.9817154510665176,1.3800907089615404
TCGA-AD-6889-01,1.9540591428480623,-10.417359124364943,-3.5821617261456558,6.950241096805734,2.398358163868684,3.64402898021476,3.6728103447357983,-0.7918739249841718,-2.214440186106233,1.9058753440320197,-2.151509845133588,-0.46959679290252565,0.7507513721900672,0.7453626183551022,1.8323172274440547
TCGA-AD-6890-01,-3.5914655694797535,-6.11638822820019,-1.15508252939069,0.8860402747217397,-0.5999904618041372,0.30033226879233477,1.2133672754769966,1.0105802476812427,-1.6475932718706405,1.246201178408839,0.6623064149906276,-3.1470945964048824,-0.7524273867562177,0.2413110655170611,1.4882976925271219
TCGA-AD-6895-01,1.9012585745938417,-10.0008935230012,-0.7474066362701258,7.309947170726691,1.6442496138945004,2.983941880058785,0.9454662903828709,0.8157362666795176,-1.1271851709075709,1.2926764528102486,-2.5604778867827624,0.782399084489624,0.03277395906295893,1.8165840435357894,0.975071353353329
TCGA-AD-6899-01,3.3700349711440394,-0.5881541402421776,1.1981061689810184,2.3864907312924712,1.187434669065282,-0.8873574585931544,-0.3472193037641144,-0.27801545071720485,-1.7598459302767588,1.3017393444100929,-0.43981637857864164,-2.6138021965392833,0.8027537902154116,0.4569828587405963,0.27240398190674403
TCGA-AD-6901-01,-3.7495155318277082,-4.4667242658146105,1.5048162023996283,2.9486743557144197,1.3422335079828276,-1.9549343490179416,0.02285945235187864,0.7055418011082987,-0.45248370814406547,2.6636452390800454,0.284679266284922,-1.4022414453006022,1.7008283130621715,-0.38074724101336394,-4.875903006725015
TCGA-AD-6963-01,-0.17237814550654434,-4.00329028643193,-0.2729931703387811,-0.3093142312123764,-1.3134318584971145,3.03362018412379,0.9077257040013982,1.763415999531458,-2.112719614696489,-0.3397393968450145,0.8571947129388783,-3.9144573399545153,0.3181711131948006,-0.675139108616576,1.3048603160298882
TCGA-AD-6964-01,1.848853429390664,-9.688807311252555,0.8709957845035714,5.281753785943712,0.3130222424282479,2.117228799694436,0.6251836669034562,0.6662098381910767,-0.8073791407474795,2.062566253309144,-0.5526874222178657,3.021867229234765,-0.3118318275612436,2.391752664125495,0.7490115104368756
TCGA-AD-6965-01,-3.9457767070225964,-4.600627964146287,-0.08909413718491199,1.1654069017585527,1.0626214952014659,-1.9301256077645146,1.214852028687194,-0.4320005794162425,-2.5553519723957443,0.7530211700928505,0.387242592461817,-3.934460236894848,-0.47937759738466473,-0.009540631883090364,1.8476013312283457
TCGA-AD-A5EK-01,-4.265253906493592,-4.315390965634743,-0.07312331082218061,-0.3543716136660246,-1.088884409860632,2.5099054321889676,2.1177158999329837,2.1943441020549623,-3.413358603245465,0.5973155414322702,1.9180041893200868,-4.061712263695084,0.0817883869347324,0.3862739258222614,1.9935398692622535
TCGA-AF-2687-01,-4.325427886044663,-3.044819029759733,3.0806502138149594,1.5771416315019897,0.755142737831405,0.4852869485533889,-0.35520615074289114,0.8331999684876669,-1.004666021222587,0.9912279621860672,1.9703108922147317,-1.8068343023515825,1.855177570123496,-0.726918732411693,-4.782713321704704
TCGA-AF-2690-01,-4.375674393362662,-2.7880066134560373,0.997592733548592,1.93852736091516,0.4376146524969161,-2.3145103739212924,-2.978530620217742,0.6206174071037703,-0.456461477008047,0.400665640612067,0.4685152934661878,-1.3941986107984712,-0.6706350726351824,0.6775835029528463,0.6736762905473055
TCGA-AF-2693-01,3.7421829953054058,-2.0800324877834324,-1.1225306109877158,1.1813857250285438,0.2599313317868896,-1.2600898840683434,-1.2508517241115262,-0.3237842215165535,-2.3016139121104238,0.6186661843149838,-0.6578614804588675,-3.013462241397882,1.4252820981698193,0.04944974195445775,1.0131881848463802
TCGA-AF-3911-01,-0.5733733673862144,-1.5898183441755773,-0.5300660613602635,2.3786093291768586,1.9149110565594594,-1.2637793968908868,0.40555598936000925,0.16039869042566504,-2.3715252192435194,1.0503469472620528,0.5270153596820313,-3.77913060278594,0.6499837977033034,0.3996388751888233,1.334254674132706
TCGA-AF-4110-01,-4.118432510767425,-3.7284515864931245,-1.0352524683230966,2.356329202806618,0.32744041142175256,0.29680137627152925,-1.3603630140125014,1.8596233882274034,-2.1122140426232368,0.21864723721764426,0.7585077352987407,-1.9481505200248055,2.5062483123831427,-0.45947598626317565,-4.503495322211702
TCGA-AF-5654-01,-0.09325409638886144,-4.0744801214639645,-2.8684062666551733,-0.07828667002420292,0.6193405623599966,1.242938637755358,1.2852428521358958,0.007801131104008501,-3.116833215310303,-0.22616410247544685,-1.1223854672836606,-4.325212225295588,0.7539161312035564,-1.1468458064862266,1.7600151066156484
TCGA-AF-6136-01,3.53747341849229,-1.3430805974995614,-0.12609567073349182,1.4565787390387264,1.885851989797671,-0.8293769847774831,0.6284309271075865,-0.48698304784301,-3.1351459281563576,0.4348627523839705,0.053987339139154954,-3.0404312403756073,1.6642908953737132,0.6435996662952606,1.0051133202071283
TCGA-AF-6655-01,-0.21193933970261297,-2.920472024480255,1.321706035648494,0.8708616508312182,0.26159751866616576,-1.8192803579908026,-0.27556213985738715,-0.19774215838278889,-1.8357289216054662,1.4174480596644954,0.6384905351772064,-3.764823112177821,0.5210866231308229,0.6879261828641345,1.2556237828658279
TCGA-AF-6672-01,3.4782305324804508,-0.7858952339535937,-1.7302236708123861,1.5169212799006646,2.138180650448372,-3.528855546963868,1.1682461466612175,-1.5905446871641369,-2.9952606118136993,0.9625888514532107,-0.814204313218785,-3.663287569358603,1.820448351122674,-0.011810114118473504,1.352243851347845
TCGA-AF-A56K-01,-0.4346979462484679,-2.553309514140636,1.3221358519576274,0.5187029141693502,-0.4750992378416472,0.63163892851308,-0.7030980654082094,1.206124342106868,-1.2917234098925359,1.2235333223802731,0.44630660461168037,-3.4124655421152132,0.6384240925528807,0.7122700900737354,1.126016763258074
TCGA-AF-A56L-01,-3.678888897730066,-5.571471724790371,-0.24599398465383032,0.2986767648761477,0.547942048207164,-2.3087457377470204,0.6981537820249138,0.262120647792318,-1.8054294505651993,1.3269875430806795,0.41947221587239397,-3.8577764858641443,0.1757252433594087,0.8000325648447241,2.3201633412323046
TCGA-AF-A56N-01,-3.7482930532306216,-5.713419528023342,0.7959199985146143,0.42758544626580086,-0.5787166839301768,0.32546151418860786,1.3357273299693555,0.6580737000846602,-2.5425480321496017,1.5610263582786499,1.1856027421371824,-4.031350414517272,-0.16650327964925798,-0.16734157564171348,2.099476833012998
TCGA-AG-3591-01,3.172781689650662,-0.03974712765890183,-5.009299577661305,3.6357377738816954,3.253441475617695,-0.022424186602284134,1.2096984838652631,-0.6995948375669674,-3.1983138795966264,0.17395223824741463,0.18076279145551813,-3.9060076246786877,1.857724095683845,-0.22597557583059463,1.275261542300021
TCGA-AG-3592-01,0.4530750917930465,-5.143732901796721,-0.9264831165171071,3.6805640081754194,2.2343454541861636,-0.21552870851690617,0.26665824725940324,-1.160596777467894,-2.8960172280353715,1.6297176627988998,0.2697144622691284,-3.066308191012385,1.182548730132194,1.1773409567928261,1.903406976322628
TCGA-AG-3725-01,-0.5518052459925615,-2.163490952824411,-2.8013229507820587,2.456315045072819,0.17017646657132296,1.125522157575582,1.8224717807478714,0.7785976974797605,-3.374859933480187,0.3056387524275376,0.5823791722915873,-5.300525280624409,1.5354874912166043,-0.04076427950098219,1.952299497820288
TCGA-AG-3731-01,-3.815793337859894,-5.297255856767576,3.303009139591651,1.34777090546498,-0.9349900064599724,0.16451612425980655,-0.409751416406154,1.0484081871944912,-2.0688091947637344,0.16504076242705465,1.1038270727679624,-2.8419565489165786,-0.17609140251681435,0.8538109497523437,1.883098108206336
TCGA-AG-3732-01,-0.9774199819343687,0.0408597618997546,-0.47541105772707026,3.89224771937291,2.3892755709868987,-1.0516756248700618,1.171037028110281,0.12822002155776344,-2.6603478580337616,-0.4766193871473235,0.12988113299703685,-3.699707620811796,0.15780148176958483,2.0619143314595694,0.3302601173667657
TCGA-AG-4021-01,-0.3188036776570047,-2.355830396990536,0.5481846189086953,3.195790169602248,1.6854301500084738,-1.162668204680304,0.2800257064911251,-0.09345031010717322,-1.0117723458483197,0.5531670499123449,0.2886572119878187,-2.79708141772188,0.403286051791508,0.05141338801643272,1.244923047932224
TCGA-AG-4022-01,-0.6850665547868124,-1.9108264950557803,0.8939614201829841,1.8913987248788107,-1.4116300856343535,3.2509714483723084,-0.43473489426711764,2.369553746854375,-2.416841579369246,0.6184538929626537,0.24572915212588664,-2.693337631484407,0.6177016738212837,0.0365110458679569,1.008456854395657
TCGA-AH-6544-01,-3.934105147869765,-5.325534900675313,-3.170051212312172,0.9083771611770061,-0.7700665167134692,2.772989409803901,2.4762881288501593,2.0052944649200155,-2.77078242272654,-0.39674050022982676,0.7802205937771203,-3.752869932057529,0.23067865240760918,-2.279352177522569,0.13603780698756035
TCGA-AH-6643-01,7.01536734702378,0.25688906515771087,-0.8900066513229579,0.6480159234786046,-0.25250273425181663,4.72997028198337,0.8105550774695403,0.6268778532594216,-2.3823739196721045,0.2672338350580883,-0.24261527858380924,-3.7187445586814944,1.7010564818324585,-0.9738991223318708,-0.29383739894738836
